19363844098,大蒜质量很好、选料考究、干净新鲜、味香四溢、回味无穷、营养丰富、货真价实、物美价廉、经济实惠、老少皆宜、居家必备，全家人都非常喜欢。祝商家生意兴隆、财源广进！,5,大***鋒,甘肃,2023-07-23 18:34:02
20165029984,有发霉的,3,凌***-,广东,2023-11-21 03:36:19
19558466791,商城买的，发货速度很快！我喜欢吃大蒜最后还是决定在京东商城购买！货很靓，派送服务态度很好！京东商城买，价格实惠，愉快的一次购物！,5,香***滴,广东,2023-08-21 11:48:55
20255590613,太差，小又还有坏的，当种子栽下去半个月都不发芽,1,j***9,浙江,2023-12-16 16:15:43
20254713211,商城买的，发货速度很快！我喜欢吃大蒜最后还是决定在京东商城购买！货很靓，派送服务态度很好！京东商城买，价格实惠，愉快的一次购物！,5,狗***h,山西,2023-12-16 12:15:21
20251621071,好,5,L***4,广东,2023-12-15 16:32:42
20251608227,很多是烂的，发霉的。数了一下，16颗是完全发霉变质的，最差的一次网购。大家慎重。,5,j***f,贵州,2023-12-15 16:22:18
20249504798,个头均匀，个头挺大，实惠。,5,j***r,湖北,2023-12-15 02:56:09
20248665854,此用户未填写评价内容,1,j***b,上海,2023-12-14 20:28:48
20248606887,"有坏的，有扁的，有小的，和商品宣传的质量差距太大了。
前车之鉴，谨慎下单",2,d***g,北京,2023-12-14 20:16:01
20239907336,怎么那么多坏的，都瘪掉了,5,l***0,江苏,2023-12-12 18:01:43
20239255648,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,5,抢***奖,北京,2023-12-12 15:22:19
20236735582,烂果很多干瘪很严重，非常糟糕的一次购物！,1,j***K,北京,2023-12-11 21:20:32
20233204194,物流快，品质好，京东网购首选,5,美***3,贵州,2023-12-10 22:42:36
20231699952,大蒜是陈货，不是今年的！非常假！,1,j***w,湖北,2023-12-10 16:17:24
20231385824,大蒜干瘪，还有坏的，客服一直没有回复,3,j***s,江苏,2023-12-10 14:53:44
20228492272,已经收到了产自河南的大蒜了，这款产自河南的大蒜个头比较大，蒜瓣也大，质量不错，快递比较快，没有坏的，吃完了还会再来购买的。,5,j***q,广东,2023-12-09 18:10:22
20226871305,很满意的一次购物，个子很大，没有坏果，给五星,5,x***珊,海外,2023-12-09 10:06:05
20223940244,个个完好无缺，很干的好蒜，第二次购买了，棒！,5,j***2,广东,2023-12-08 11:08:58
20222402645,"果然是河南开封产的大蒜，距离陕西也近，快递两天就能过来                

也没什么坏果，可靠，下次可以再买些回来。",5,f***0,陕西,2023-12-07 19:45:33
20220553991,东西收到，很满意！！京东平台真的是超级好的卖家，解答疑问不厌其烦，细致认真，关键是东西好，而且货物发得超快，包装仔细，值得信赖！,5,一***丶,江苏,2023-12-07 10:16:55
20214878259,买没有定量包装的东西。还是实体店亲自挑选更科学。山东的葱姜蒜很早就打出市场。近邻河南也发展起来啦。农产品的商标意识一定要加强,5,乒***家,山西,2023-12-05 14:54:57
20212331395,收到货了，个头还挺大，基本都是好的，带纸盒五斤。,5,福***宝,天津,2023-12-04 18:54:43
19328578598,新干蒜已经收到了，这个价格还是很划算的。经济实惠，物美价廉，质量非常好，跟卖家描述的完全一致。非常满意，完全超出期望值，超级划算，性价比高，购物比实体店便宜多了，很满意的一次网购。希望卖家生意越来越兴隆，物流也很快，包装很结实。六星好评，多一星不怕你骄傲，还在犹豫的朋友赶紧下手，良心推荐，真的很不错，性价比也很高，以后还在这家买。,5,j***t,浙江,2023-07-12 20:07:41
19570286601,产品已经顺利的收到了....很好很不错的产品和服务....该产品选料用料讲究....外观美观大方....包装简洁得体....很好很不错的...粒大饱满...完整性很不错....点赞推荐一下这款优质产品和服务...,5,V***t,山东,2023-08-24 21:24:22
19344289710,外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐挺好的，价格适中，质量看着不错本来还很担心东西不好，拿到手发现完全多虑了，五星好评,5,可***丶,重庆,2023-07-17 18:29:01
19830753450,东西质量很好，良心卖家，买了好几次了，质量都保持高水准，喜欢这个卖家，我们家大蒜用量比较大，还买了一次当做种子，希望再江南的土囊上长出,5,我***吧,浙江,2023-09-25 16:17:21
19707237282,京东自营快捷方便质量放心很好已经买过好几次了一如既往的支持感谢京东小哥辛苦了给力赞赞赞赞赞赞！！！京东自营快捷方便质量放心很好已经买过好几次了一如既往的支持感谢京东小哥辛苦了给力赞赞赞赞赞赞！！！,5,j***7,陕西,2023-09-16 00:03:23
19639289823,非常不错，挺干的，份量足，单个蒜的个头也大，性价比挺高的，吃完后还会回购的。检查了一下，基本没有坏的，感觉挺好的。物流也挺快的,5,u***7,重庆,2023-09-09 09:05:55
19535602078,非常非常的不错，非常非常的干，是紫皮的，虽然果子大小不是很均匀，但没有坏果，而且也可以拿来种，个头不算小。物流速度很快，送货上门,5,大***雕,海外,2023-08-14 19:30:20
19415538284,一如既往的好，，，值得购买。。。。 我真的非常喜欢它，非常支持它，质量非常好，和卖家描述的一模一样，我非常满意，我真的很喜欢它，它完全超出了我的预期，发货速度非常快，包装非常仔细和紧凑，物流公司的服务态度非常好，发货速度非常快，我对购物非常满意。,5,一***丶,上海,2023-08-08 22:57:34
19350031246,这个蒜虽然是第一次购买，但是肉眼可见的好呀，结实，颜色好，味道香，外观美，关键还比商店，市场或者超市买的便宜很多，下次还会回购的。,5,j***2,广东,2023-07-19 14:23:48
19327299290,发货物流速度快，包装也还可以，大蒜干干的，吃起来味道比较浓，挺好吃的，物美价廉，比在超市买的便宜一些，下次还会再接着回购的,5,M***o,江西,2023-07-12 13:09:18
20194759789,东西收到，很满意！！京东平台真的是超级好的卖家，解答疑问不厌其烦，细致认真，关键是东西好，而且货物发得超快，包装仔细，值得信赖！,5,j***N,四川,2023-11-29 15:25:21
20194574217,蒜好，个头大，饱满，整齐，味道正！,5,j***3,北京,2023-11-29 14:31:22
20193815436,大蒜很好啊👌不错👍👍,5,j***l,河北,2023-11-29 10:45:08
20193670191,大蒜水分太高，放了2周不到都是烂的多，个头偏小。根本不是十成干蒜,1,k***1,广东,2023-11-29 10:05:12
20191311511,价格中等，蒜头质量不错。,5,j***w,江西,2023-11-28 15:00:42
20191211551,已经收到了产自河南的大蒜了，这款产自河南的大蒜个头比较大，蒜瓣也大，质量不错，快递比较快，没有坏的，吃完了还会再来购买的。,5,D***S,海南,2023-11-28 14:31:29
20190010699,看着不错，好的话还会回购,5,l***g,海外,2023-11-28 08:27:32
20189366998,个太小了，便宜了个块八毛的不值,5,j***u,浙江,2023-11-27 21:48:35
20188747192,我第二次购买了，第一次买的时候忘了评论了，蒜头非常好,5,X***G,广东,2023-11-27 19:02:15
20187829456,分量足，个头比较大，挺好的,5,j***Q,广东,2023-11-27 14:53:43
20187490246,说实在的，买过这么多家蒜，这家太差了！,2,j***h,天津,2023-11-27 13:14:45
20187469734,该商品极差，坏果多，不门够干。,1,j***O,海南,2023-11-27 13:08:30
20187385406,很好,5,u***3,浙江,2023-11-27 12:44:26
20186772367,一直卖他的东西，这一次比较完美，其中有两次不行，不知原因在哪里？,5,s***z,广东,2023-11-27 10:03:24
20186473820,质量太差里面有4-5头坏的还有的不象是今年的新蒜总之不理想,5,j***o,天津,2023-11-27 08:25:34
20185328380,大蒜颗粒小，而且都比较焉，个头一般,2,请***涵,广东,2023-11-26 19:35:24
20185109544,味道可以，个头比较大,5,f***c,北京,2023-11-26 18:36:46
20179979697,质量不错，口感还行，推荐购买。,5,苍***1,北京,2023-11-25 10:28:53
20178243241,今天收到快递，打开一看很满意，价格便宜，大蒜干的。在我们这里打算最便宜也要8块一斤，而且还不怎么好看。京东的商品质量确实不错。点个赞！,5,杨***6,广东,2023-11-24 18:06:27
20178180136,坏果多多多,5,j***c,江苏,2023-11-24 17:50:41
19835263496,家里人说还不错，品种可以，我在这里买了好几次了，每年应该会买些种，种出来的也还不错。整理的样子就是图片上的，可以看到还是可以的。,5,蓝***星,江苏,2023-09-26 10:57:16
19825774332,京东商城网购就是便捷实惠，第一在京东上买大蒜，商品包装的很好，大蒜颗粒饱满，商品比较干，感觉很不错，唯一不足的就是快递比较慢。,5,w***j,福建,2023-09-25 08:42:30
19732302554,买回来有一段时间了，已经吃了很多了，现在外面买大蒜挺贵的，网上买划算一些，我又很喜欢吃蒜，消耗比较大，有个别蒜瓣是坏的，也正常，没有一整个烂掉的，总体来说还是不错的,5,u***e,湖南,2023-09-17 16:29:41
19676668287,第一次买河南产的新干蒜，新蒜头又大又干，蒜瓣饱满，汁水充盈，蒜香浓郁。河南蒜头的口感胜过山东和云南产的。一年买几箱大蒜有着落了，多吃大蒜杀菌，抗击病毒。尝一尝这家大蒜有多好吃。,5,1***p,江苏,2023-09-13 15:38:33
19620835452,"包装完好，个头挺大！今年准备露台种植，先育出芽，再土培。希望这些蒜种个个都能发芽。河南本土蒜值得信赖！
等培育出生根的蒜苗，再发一些成果照片。",5,易***1,河南,2023-09-05 15:28:24
19612598573,总体还可以，这个蒜是干蒜，打开了还没开吃，之前的还有，吃完了再说。之前买过新鲜的蒜，有点难弄，自己晾干不好弄，当然做盐蒜之类的还是挺好的。,5,x***y,四川,2023-09-03 07:29:40
19957632131,商品评价一般,3,b***j,广东,2023-10-11 11:37:28
19604173918,平时做菜离不开葱姜蒜，在京东购买的大蒜，比在现在超市购买里购买的价格便宜。蒜头不算大质量还行，个别有坏的～,5,桃***L,辽宁,2023-08-31 19:08:14
19645353904,"包装很好,大蒜质量很好,这个价格超实惠,下次有需要再买

2.

很不错 很大一颗 也蛮干的 比菜市场买便宜很多

3.

非常不错 个头均匀 很干净 蒜味比较浓 赞的很",5,L***问,河南,2023-09-10 12:23:08
19936468037,非常不错，挺干的，份量足，单个蒜的个头也大，性价比挺高的，吃完后还会回购的。检查了一下，基本没有坏的，发货速度快，服务态度一流.,5,b***d,江苏,2023-10-07 09:49:34
20169359273,很好,5,j***B,广东,2023-11-22 10:00:48
20167635551,质量好放心，非常满意,5,浩***市,湖南,2023-11-21 19:00:27
20167591218,好多坏的差平,5,y***b,海外,2023-11-21 18:51:12
20165029984,有发霉的,3,凌***-,广东,2023-11-21 03:36:19
20164084116,几以前几乎从未认真评价过，也不知道浪费了多少分。我听说评价中有100多个单词，基本上是每周访问一次。在京东购物太方便了，根本停不下来。从那时起，购买日用品时首先想到的就是京东，它是真正的。起初我很担心。现在我习惯了，这真的很好。现在我必须给更多的~。我下次会再来。我一直在购物。它仍然是一个非常好的宝贝。真的很好。这是值得的。网上买一次也没用。它还没有安装。我一次买了两个。大品牌值得信赖。,5,陶***6,北京,2023-11-20 20:06:54
20163702901,果子很好，没有什么坏的。值得点赞。,5,j***e,江苏,2023-11-20 18:33:48
20163107312,这蒜什么样子，太差了 大家自己看看吧，千万不能买 店家不予理睬,5,j***h,北京,2023-11-20 16:06:52
20160924929,哈哈哈，还可以吧，，，,5,j***u,海外,2023-11-20 00:14:14
20160435887,收到的大蒜还可以吧，有个别不好的。,5,j***N,天津,2023-11-19 21:30:29
20160431197,河南新干蒜个大均匀，蒜香浓郁，脆爽多汁。新干蒜做的蘸料，满屋飘香，连小朋友都喜欢吃。烧鱼炖肉炒莱蒜添香，无蒜不欢。感谢商家发货快捷并提供的物美价廉的新干蒜。,5,1***p,江苏,2023-11-19 21:30:10
20159299288,这个蒜很好呦，干干的，个头也均匀，都很好的，价格便宜，可以吃很长时间了，我一部分掰开方便储存，一部分用绳子挂到通风的地方，不容易烂，烧肉和鱼的时候必需品，凉拌菜的灵魂伴侣，谢谢农夫辛勤付出，感恩！,5,j***k,浙江,2023-11-19 17:09:38
20159267872,好,5,j***1,山东,2023-11-19 17:03:04
20158750264,商品一般感觉不像新蒜,5,天***2,北京,2023-11-19 14:57:04
20156414747,干瘪瘪的！,5,潇***洒,海外,2023-11-18 21:21:09
20153600548,收到货了，物流非常快，大蒜个头大，经常购买，价格合理，买东西选京东。质量有保障，物美价廉，还会回购的，售后服务态好，物有所值,5,j***Y,海外,2023-11-18 10:05:08
20153357535,非常好，是新的，干，个大,5,j***K,河北,2023-11-18 08:42:04
20150807311,收到货了，物流非常快，大蒜个头大，经常购买，价格合理，买东西选京东。质量有保障，物美价廉，还会回购的，售后服务态好，物有所值,5,j***h,江西,2023-11-17 14:47:48
20149867466,有几只软的,3,七***六,广东,2023-11-17 11:00:18
20146241409,大蒜太小了，和样品不一样，大家别上当受骗了，太差了,5,心***u,辽宁,2023-11-16 13:58:32
20145843041,质量非常好，真出乎我的意料，包装非常仔细，非常感谢，祝生意兴隆。,5,I***b,上海,2023-11-16 12:24:27
17804465764,产品质量保证，杠杠的，是今年的新果子，每个基本上6CM以上，重量没称，应该够秤。京东总是让人放心购。物流也很快。明天开动，再追评。,5,j***G,,2022-07-20 20:12:41
17871971333,大蒜巳收到，非常好，个大，非常满意。,5,j***5,,2022-08-04 19:19:24
17313380914,质量不错，果实很大，基本没有坏，非常满意,5,用***0,,2022-03-30 19:54:44
17303165720,大蒜特别好，个头大部分都挺大，跟超市买的差不多，没有一个坏果,5,筱***5,,2022-03-28 10:10:16
16690096211,个头饱满，包装很好，打开包装一股浓郁的新蒜香味。物美价廉，比实体店便宜，蒜头比实体店的好，大小均匀，店家态度好。是不错的一次购物,5,P***6,,2021-11-20 09:08:00
16546798290,大蒜很新鲜，颗颗都饱满干净，炒菜煮鱼放几个蒜末碎渣都很香，物美价廉的，值得购买，给五分好评,5,y***子,,2021-10-31 15:43:11
16506453280,发货快，蒜子很不错。,5,j***k,,2021-10-23 15:46:46
16283155601,项目部上人员比较多，经常需要购买一些生活用品，价格实惠合理，京东商城上搞活动，满减挺实惠的价格，物流配送很快，隔天收到(｡&gt;ㅿ&lt;｡)，值得一赞,5,j***7,,2021-09-10 21:05:59
15385134928,这次买的大蒜头非常满意。蒜头特别大，足称，无杂质，无泥土。正宗的紫皮干大蒜。因家里人都喜欢吃大蒜，五斤包装的一年不知买了多少次，基本上都很满意。,5,j***e,,2021-03-05 19:34:31
15306617256,大蒜质量很好，干净，粒粒饱满，吃完再买,5,l***b,,2021-02-08 14:54:04
20134607614,货收到了，蒜个头不小，价格也不贵，包装的很严实，产品质量还不错的。,5,中***1,广东,2023-11-14 07:42:25
20132812801,大蒜个头不是很大，但是挺好的。,5,j***i,广东,2023-11-13 19:37:43
20132605013,大蒜个小瓣大挺好的,5,j***W,浙江,2023-11-13 19:07:32
20132305457,满满一大箱蒜，个头大，而且很均匀，质量有保证。,5,迎***叶,陕西,2023-11-13 18:21:04
20131197127,大蒜不错，还是红皮蒜，好！,5,j***s,四川,2023-11-13 15:05:51
20128915392,很好，蒜香十足，发货速度快,5,j***f,江苏,2023-11-13 08:21:01
20125134830,此用户未填写评价内容,1,肖***八,福建,2023-11-12 15:10:21
20123583359,大蒜头昨天收到了，商品与页面宣传不符，杂质多还差称，尝了味道还可以，双11做活动价格不高，希商家今后提高产品质量，做到实物与页面一致，让消费者明明白白的消费,3,j***Y,湖北,2023-11-12 11:01:00
20120402703,东西已经收到，感觉有些是紫色，有些是白色,5,y***n,江西,2023-11-11 19:19:55
20119607871,缺斤少俩，商家存在欺骗的行为，信息不回，建议商家及时更新，&prime;,2,j***o,湖南,2023-11-11 17:11:29
20118482635,比超市便宜，个头很大，很新鲜,5,潘***9,福建,2023-11-11 13:57:53
20118135224,好,5,汪***旭,上海,2023-11-11 12:54:07
20113374259,此用户未填写评价内容,5,j***i,湖南,2023-11-10 14:47:11
20111694098,以前基本没有认真评价过，不知知道浪费了多少积分，这个真的不错，妥妥每次都写了一百多字，这是第N次在平台上买东西了，棒棒棒，好厉厉害好东西便宜而且质量好，物美价廉，买的放心，用的开心，感觉都买上瘾了，买买买，根本停不下来，东西品种多而且特别全，划算，方便，而且实惠，包装很好，而且没有任何损坏，会一直支持下去，服务还可以。，因为懒，不想每个产品都写好评，所以特地模仿一位网友写下这个模板，但是这个产品无论是质量还是外形肯定是喜欢的，如果不喜欢，收到东西后会很生气，然后变成喋喋不休的抱怨书，自然不可能撒下这个好评，这里写下，也给各位询友一个参考，这个品还是值得购买的，发货也超级快,5,j***o,湖北,2023-11-10 08:07:46
20111584650,不错，回购的,5,1***q,福建,2023-11-10 07:03:35
20109077042,质量保证，价格合理，发货快速。,5,闲***酒,湖南,2023-11-09 16:01:48
20105942367,蒜头又两三粒坏果,3,j***j,福建,2023-11-08 21:18:30
20105454423,此用户未填写评价内容,5,j***c,广东,2023-11-08 19:44:49
20105164898,这大蒜头很干，吃完下次还要买,5,j***c,海外,2023-11-08 18:51:18
20103851238,东西收到，很满意！！京东平台真的是超级好的卖家，解答疑问不厌其烦，细致认真，关键是东西好，而且货物发得超快，包装仔细，值得信赖！,5,大***3,江苏,2023-11-08 13:44:50
15606200252,宝贝收到咯👌🏻，真的很棒呀！🌈质量真是没话说，非常满意！🆗开心开心😃蒜头很干，也是非常新鲜的，个头比较均匀，不算大也不小，味道还不错，蒜味十足，重量也是很足，包装不错价钱非常划算了，物流也很快配送员服务态度不错，下次购买这个店铺的。,5,茅***角,,2021-04-27 01:45:54
15805617572,收到了很好,5,j***3,,2021-06-14 14:55:04
15106349737,2020新干蒜紫白皮干蒜大蒜头大蒜种子大蒜头 精品干蒜带箱10斤装 ，这款大蒜质量真的很好，看起来好新鲜，好干，跟商家说的差不多，价格也实惠，送货速度也好快，服务也很好，推荐大家购买哟。,5,罗***灵,,2020-12-28 14:47:00
14408463703,5斤干蒜，份量足足的，包装厚实下雨天也没进水，里面还有个网兜防止碰坏，保护的妥妥的，紫皮大蒜味道很重，吃面不吃蒜香度减一半，面条绝配🍜！！大蒜个头均匀，皮薄肉厚香气浓郁，生吃炒菜都很棒，推荐大家都来购买！！！五星好评！！！！,5,j***f,,2020-07-12 13:10:42
14535025672,收到了货已经好多天了，今天就与大家分享了，算子很干，也是非常新鲜的，个头比较均匀，不算大也不小，味道还不错，算味十足，重量也是很足，包装不错价钱非常划算了，物流也很快配送员服务态度不错，下次购买这个店铺的。,5,K***q,,2020-08-16 01:48:02
14519664418,迄今为止在京东买到的最好的蒜，很干，足量，而且卖家老板很用心地把坏瓣摘走了。大赞一个！是从河南发的货，到北京大约一两天，很快！,5,风***0,,2020-08-11 17:50:04
14978349265,大蒜个头大，味道浓，紫皮大蒜，质量杠杠的，大蒜配面，绝对是绝配，我已经是第二次购买了，作为一个顿顿离不开大蒜的人，推荐大家购买，绝对不错，希望店家继续保证质量，不要辜负大家的期望，热情推荐大家快放心购买！,5,j***f,,2020-11-29 19:02:10
14821505993,大蒜买回来的时候忘记给它拍照，现在都长成蒜苗了。很好的大蒜，几乎没有烂的，价格也实惠，包装的很好，以后需要的话还会再来买的。,5,j***9,,2020-10-31 21:24:02
19946637571,好，比菜市场便宜，质量也还行，回购了,3,兰***朵,湖北,2023-10-08 15:31:11
14760359467,很是不错，刚刚打开纸箱就能闻到一股大蒜的香味，大蒜个头比较均匀，个头不大不小，很平常的大小，和同事一起买的，两人一起分了十斤蒜，刚好家里的蒜也吃完了，能接上呢！吃完了下次再来😊&hellip;&hellip;,5,j***g,,2020-10-16 16:35:47
20094887601,基本和宣传的一致,5,j***p,北京,2023-11-06 15:10:52
20094120283,"包装很好,大蒜质量很好,这个价格超实惠,下次有需要再买

2.

很不错 很大一颗 也蛮干的 比菜市场买便宜很多

3.

非常不错 个头均匀 很干净 蒜味比较浓 赞的很 东西外观很好，味道还不错，物流很快，很好。宝贝收到咯👌🏻，真的很棒呀！🌈质量真是没话说，非常满意！🆗开心开心😃",5,丶***蓝,四川,2023-11-06 12:24:11
20093503913,大蒜颗粒不饱满，放置一段时间容易坏。,3,j***1,广东,2023-11-06 10:29:22
20093389906,好可以,5,儒***8,吉林,2023-11-06 10:09:58
20091031602,个头大，均匀，包装有点简陋，少许运输磕伤。,5,j***r,浙江,2023-11-05 18:46:23
20090587670,这家店还好吧，来买过几次了，服务老客户非常周到，以后还常来。,5,j***3,江西,2023-11-05 17:21:24
20088860477,以小充大！坏果充好果！缺斤少两！售后以商家利益为主！这家货勿买！,5,j***E,福建,2023-11-05 11:39:59
20088714725,货已收到，很不错，再买,5,j***7,浙江,2023-11-05 11:14:13
20086780560,蒜很差，每个蒜都有很长的把梗，并且蒜外面有很多层皮，显然是收到太嫩，一点都不干，物流更差，放到物管那里，不打电话、也不发通知，到了几天了还不知道，今天突然想起，一查看才知道在物管那里,2,u***n,重庆,2023-11-04 21:16:35
20083604961,不错収到货后没有破损,5,j***M,山东,2023-11-04 10:48:52
20082991197,此用户未填写评价内容,1,j***a,江西,2023-11-04 08:22:13
20081712917,非常满意的一次购物，放心下单,5,j***8,山西,2023-11-03 20:48:03
20081121681,还是比较干的，个头适中,5,U***c,四川,2023-11-03 18:55:46
20080979798,个头有很小的，不过还不错了,5,j***c,浙江,2023-11-03 18:27:41
20080373110,蒜瓣挺大个的，也新鲜,5,n***0,陕西,2023-11-03 16:17:14
20076502577,哈哈哈哈哈哈哈别别啊,5,e***h,浙江,2023-11-02 19:59:32
20074626503,个头够大，第一次到这种好蒜，做种杠杠滴，还会来回购,5,h***叔,江苏,2023-11-02 14:06:39
20074503018,一大半都是根部枯萎，其中大部分内部发芽，小部分压伤，这就是新蒜，长见识了，陈蒜就是陈蒜，当新蒜卖，搞**呢？,1,j***b,浙江,2023-11-02 13:41:31
20074079345,质量不错。,5,k***1,辽宁,2023-11-02 12:19:00
20073714330,大蒜不大不小，价格可以,5,j***i,北京,2023-11-02 11:08:58
